Block,Value,Token Name,Additional Value,Highlight Target,Public Tag,Age,Transaction Type
20057905,14497.43207171781,USDe,0x312bc308,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...e49,2024-06-10 0:39:47,OUT
20057905,14534.747762342047,Curve.Fi USD...,0x312bc308,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...e49,2024-06-10 0:39:47,IN
20057905,54221.99590839083,USDe,0x312bc308,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...e49,2024-06-10 0:39:47,OUT
20057905,54358.83353092991,Curve.Fi USD...,0x312bc308,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...e49,2024-06-10 0:39:47,IN
20057902,915232.6366843879,Curve.Fi USD...,Mooo Z1089603480,0xf55b0f6f2da5ffddb104b58a60f2862745960442,CoW Protocol: GPv2Settlement,2024-06-10 0:39:11,OUT
20057902,912474.2484439422,USDe,Mooo Z1089603480,0xf55b0f6f2da5ffddb104b58a60f2862745960442,CoW Protocol: GPv2Settlement,2024-06-10 0:39:11,IN
20057806,11109.911085243022,Curve.Fi USD...,Mooo Z1089603480,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xb2F72662...5b6adcaBB,2024-06-10 0:19:35,OUT
20057452,105533.42194064046,Curve.Fi USD...,Swap Compact,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0x28104d4F...d56F33f95,2024-06-09 23:08:47,OUT
20057428,76176.95619934013,Curve.Fi USD...,0x2b2c3a6b,0xf55b0f6f2da5ffddb104b58a60f2862745960442,jaredfromsubway: MEV Bot,2024-06-09 23:03:59,OUT
20057428,75852.82135400941,USDe,0x2b2c3a6b,0xf55b0f6f2da5ffddb104b58a60f2862745960442,jaredfromsubway: MEV Bot,2024-06-09 23:03:59,IN
20057052,7063.95087419974,Curve.Fi USD...,0xdc24af1c,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...e49,2024-06-09 21:48:23,OUT
20057052,7033.160650825517,USDe,0xdc24af1c,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...e49,2024-06-09 21:48:23,IN
20056955,18006.348920272038,Curve.Fi USD...,Mooo Z1089603480,0xf55b0f6f2da5ffddb104b58a60f2862745960442,CoW Protocol: GPv2Settlement,2024-06-09 21:28:59,OUT
20056955,17927.28854663514,USDe,Mooo Z1089603480,0xf55b0f6f2da5ffddb104b58a60f2862745960442,CoW Protocol: GPv2Settlement,2024-06-09 21:28:59,IN
20056780,125140.56327063814,Curve.Fi USD...,Swap,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0x5AD09b26...2a387961F,2024-06-09 20:53:47,OUT
20056780,50322.360699160105,Curve.Fi USD...,0xc71a6528,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xb4B50Bfa...D24Ac6474,2024-06-09 20:53:47,OUT
20056780,106924.78427507864,USDe,0xc71a6528,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xb4B50Bfa...D24Ac6474,2024-06-09 20:53:47,OUT
20056779,173371.63201188648,USDe,I Bribe2Much Z7650399733,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x645...bfa,2024-06-09 20:53:35,OUT
20056779,174173.31957591706,Curve.Fi USD...,I Bribe2Much Z7650399733,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x645...bfa,2024-06-09 20:53:35,IN
20056689,50149.47088156282,Curve.Fi USD...,Multi Swap,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Paraswap v5: Augustus Swapper Mainnet,2024-06-09 20:35:35,OUT
20056689,49938.29842308122,USDe,Multi Swap,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Paraswap v5: Augustus Swapper Mainnet,2024-06-09 20:35:35,IN
20056678,88812.55779844207,Curve.Fi USD...,0x7f383ffe,0xf55b0f6f2da5ffddb104b58a60f2862745960442,jaredfromsubway: MEV Bot,2024-06-09 20:33:23,OUT
20056678,88423.14675526103,USDe,0x7f383ffe,0xf55b0f6f2da5ffddb104b58a60f2862745960442,jaredfromsubway: MEV Bot,2024-06-09 20:33:23,IN
20056671,275710.7590140129,USDe,0x00000000,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...248,2024-06-09 20:31:59,OUT
20056671,276926.3341385446,Curve.Fi USD...,0x00000000,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...248,2024-06-09 20:31:59,IN
20056490,84483.65026523371,USDe,0xc71a6528,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xb4B50Bfa...D24Ac6474,2024-06-09 19:55:11,OUT
20056490,51756.15869075152,USDe,0xc71a6528,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xb4B50Bfa...D24Ac6474,2024-06-09 19:55:11,OUT
20056117,95968.52152448909,USDe,Swap Exact Token For Pt,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xf081470f...409DcdD67,2024-06-09 18:40:35,OUT
20055370,30003.69635129535,USDe,Redeem Py To Token,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xf081470f...409DcdD67,2024-06-09 16:10:11,OUT
20055061,229030.16903778125,USDe,Mooo Z1089603480,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xb2F72662...5b6adcaBB,2024-06-09 15:07:59,OUT
20054557,996.9035211097762,USDe,Exchange,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xF0d4c12A...d26C58b8D,2024-06-09 13:26:23,OUT
20054516,99966.72018971511,Curve.Fi USD...,Exchange,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xF0d4c12A...d26C58b8D,2024-06-09 13:18:11,OUT
20054477,4169.4013798900805,USDe,Swap Compact,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Odos: Router V2,2024-06-09 13:10:23,OUT
20053803,53572.34381534415,Curve.Fi USD...,Swap Compact,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Odos: Router V2,2024-06-09 10:54:47,OUT
20053803,53406.83816237545,USDe,Swap Compact,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Uniswap V3: USDe-USDT 2,2024-06-09 10:54:47,IN
20053799,50102.730818565324,Curve.Fi USD...,Swap Compact,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Odos: Router V2,2024-06-09 10:53:59,OUT
20053347,77773.98651552519,USDe,Swap Compact,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Odos: Router V2,2024-06-09 9:23:11,OUT
20052901,18768.034154274883,Curve.Fi USD...,Multicall,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0x57064F49...4ad982e85,2024-06-09 7:53:35,OUT
20052901,18709.774352226257,USDe,Multicall,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Uniswap V3: USDe-USDT 2,2024-06-09 7:53:35,IN
20052901,3962.381869212927,Curve.Fi USD...,Multicall,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0x57064F49...4ad982e85,2024-06-09 7:53:35,OUT
20052014,107.3181360472318,USDe,Remove_liquidity_one_coin,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0x826b6053...dFC4c0DAD,2024-06-09 4:54:47,OUT
20051749,993.960562223521,USDe,Remove_liquidity_one_coin,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xE07BAA74...1118523Bf,2024-06-09 4:01:47,OUT
20051615,9982.594253410296,USDe,Remove_liquidity_one_coin,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xD91D9613...1E04796f5,2024-06-09 3:34:59,OUT
20050829,8890.057191373715,USDe,Swap Exact Pt For Token,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xf081470f...409DcdD67,2024-06-09 0:55:59,OUT
20050761,1021519604.0578543,Tesla,Execute,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Uniswap V2: TSLA 41,2024-06-09 0:42:23,IN
20050574,11498.447756056898,USDe,Swap Token To Token,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xf081470f...409DcdD67,2024-06-09 0:04:23,OUT
20048710,10632.67089296454,USDe,Swap Compact,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Odos: Router V2,2024-06-08 17:50:23,OUT
20047860,99866.72800598801,USDe,Swap Exact Token For Pt,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xf081470f...409DcdD67,2024-06-08 14:59:11,OUT
20047655,4848.175493094115,USDe,Redeem Sy To Token,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xf081470f...409DcdD67,2024-06-08 14:17:47,OUT
20047571,7953.7608554084645,USDe,Swap,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xf081470f...409DcdD67,2024-06-08 14:00:47,OUT
20047520,63185.781975597325,USDe,0xa02c4930,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...e49,2024-06-08 13:50:35,OUT
20047520,63377.77738503064,Curve.Fi USD...,0xa02c4930,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...e49,2024-06-08 13:50:35,IN
20047472,3677.4166145968516,Curve.Fi USD...,0x00000000,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...248,2024-06-08 13:40:59,OUT
20047472,3667.26761158918,USDe,0x00000000,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...248,2024-06-08 13:40:59,IN
20047472,32853.06210870195,USDe,Exchange,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xF0d4c12A...d26C58b8D,2024-06-08 13:40:59,OUT
20047128,81947.50674439233,Curve.Fi USD...,Swap,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xf081470f...409DcdD67,2024-06-08 12:31:47,OUT
20047113,60174.21804363417,Curve.Fi USD...,Swap,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xf081470f...409DcdD67,2024-06-08 12:28:47,OUT
20046957,13256.350478132366,USDe,Remove_liquidity_one_coin,0xf55b0f6f2da5ffddb104b58a60f2862745960442,"USDe(USDe)",2024-06-08 11:57:23,OUT
20046884,6178.346994488668,USDe,Remove_liquidity_one_coin,0xf55b0f6f2da5ffddb104b58a60f2862745960442,"USDe(USDe)",2024-06-08 11:42:23,OUT
20046808,121435.88206448617,Curve.Fi USD...,Swap Compact,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Odos: Router V2,2024-06-08 11:26:59,OUT
20046571,196.32133183210487,USDe,Remove_liquidity_one_coin,0xf55b0f6f2da5ffddb104b58a60f2862745960442,"USDe(USDe)",2024-06-08 10:39:23,OUT
20046513,28019.66451193852,Curve.Fi USD...,Swap Compact,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Odos: Router V2,2024-06-08 10:27:47,OUT
20046380,6055.556678030151,Curve.Fi USD...,Exchange,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xF0d4c12A...d26C58b8D,2024-06-08 10:00:59,OUT
20046142,100.26490633445555,USDe,Remove_liquidity_one_coin,0xf55b0f6f2da5ffddb104b58a60f2862745960442,"USDe(USDe)",2024-06-08 9:13:23,OUT
20045669,300788.95711056405,USDe,0x65227108,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Uniswap V3: USDe-USDT 2,2024-06-08 7:38:23,OUT
20045669,301741.38732575596,Curve.Fi USD...,0x65227108,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...e49,2024-06-08 7:38:23,IN
20045346,139825.29308276618,USDe,Swap,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0xf081470f...409DcdD67,2024-06-08 6:33:11,OUT
20045248,38523.15354096927,USDe,0xc0227108,0xf55b0f6f2da5ffddb104b58a60f2862745960442,Uniswap V3: USDe-USDT 2,2024-06-08 6:13:35,OUT
20045248,38625.59229056806,Curve.Fi USD...,0xc0227108,0xf55b0f6f2da5ffddb104b58a60f2862745960442,MEV Bot: 0x000...e49,2024-06-08 6:13:35,IN
20045234,10319.091201065656,USDe,0x99f5acc8,0xf55b0f6f2da5ffddb104b58a60f2862745960442,0x6a50353E...565B04195,2024-06-08 6:10:47,OUT
