Block,Value,Token Name,Additional Value,Highlight Target,Public Tag,Age,Transaction Type
20057429,306897.76260349597,USDe,Exec,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,MEV Bot: 0x3fa...fb6,2024-06-09 23:04:11,IN
20057309,122289.422041126,Frax,Mooo Z1089603480,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xb2F72662...5b6adcaBB,2024-06-09 22:40:11,OUT
20057298,502893.1077581049,USDe,Mooo Z1089603480,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,CoW Protocol: GPv2Settlement,2024-06-09 22:37:59,OUT
20056955,17927.28854663514,USDe,Mooo Z1089603480,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,CoW Protocol: GPv2Settlement,2024-06-09 21:28:59,OUT
20056955,17990.2867563439,Frax,Mooo Z1089603480,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,CoW Protocol: GPv2Settlement,2024-06-09 21:28:59,IN
20056782,146632.8132427576,USDe,0xce2b293b,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,MEV Bot: 0x000...e49,2024-06-09 20:54:11,OUT
20056782,147143.66404457865,Frax,0xce2b293b,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,MEV Bot: 0x000...e49,2024-06-09 20:54:11,IN
20056684,99601.83686325174,USDe,Mooo Z1089603480,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,CoW Protocol: GPv2Settlement,2024-06-09 20:34:35,OUT
20056684,99944.3693193658,Frax,Mooo Z1089603480,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,CoW Protocol: GPv2Settlement,2024-06-09 20:34:35,IN
20056491,56315.85482590973,USDe,0x2bc1c9f9,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,Uniswap V3: USDe-USDT 2,2024-06-09 19:55:23,OUT
20056491,56507.94073216202,Frax,0x2bc1c9f9,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,jaredfromsubway: MEV Bot,2024-06-09 19:55:23,IN
20056101,73991.97006095097,USDe,0x314cbce2,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xd5d10a1E...58752A350,2024-06-09 18:37:23,OUT
20055962,149904.06210724986,USDe,Swap,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xE37e799D...71457BD09,2024-06-09 18:09:11,OUT
20054516,99670.71620620733,USDe,Exchange,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xF0d4c12A...d26C58b8D,2024-06-09 13:18:11,OUT
20052120,108640.67731195543,USDe,Mooo Z1089603480,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,CoW Protocol: GPv2Settlement,2024-06-09 5:15:59,OUT
20052120,108995.6498072595,Frax,Mooo Z1089603480,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,CoW Protocol: GPv2Settlement,2024-06-09 5:15:59,IN
20051915,215207.8039959656,USDe,Swap Compact,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,Odos: Router V2,2024-06-09 4:34:59,OUT
20051849,74759.24968426228,USDe,Mooo Z1089603480,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,CoW Protocol: GPv2Settlement,2024-06-09 4:21:47,OUT
20051849,74995.65686643153,Frax,Mooo Z1089603480,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,CoW Protocol: GPv2Settlement,2024-06-09 4:21:47,IN
20051771,64928.93141563864,USDe,Swap,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xf081470f...409DcdD67,2024-06-09 4:06:11,OUT
20051539,72644.61635627749,USDe,0x22222222,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,MEV Bot: 0x249...0e0,2024-06-09 3:19:47,OUT
20051539,72870.95109098549,Frax,0x22222222,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,MEV Bot: 0x249...0e0,2024-06-09 3:19:47,IN
20051456,280486.2567051303,Frax,Exchange,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xF0d4c12A...d26C58b8D,2024-06-09 3:02:59,OUT
20051365,359510.8652166788,Frax,Exchange,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xF0d4c12A...d26C58b8D,2024-06-09 2:44:35,OUT
20051067,189321.87528467723,Frax,Exchange,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xF0d4c12A...d26C58b8D,2024-06-09 1:44:23,OUT
20050832,246882.5335634641,USDe,Swap,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xE37e799D...71457BD09,2024-06-09 0:56:35,OUT
20050761,1021519604.0578543,Tesla,Execute,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,Uniswap V2: TSLA 41,2024-06-09 0:42:23,IN
20049497,92083.08254656699,USDe,Exec Transaction,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xF0d4c12A...d26C58b8D,2024-06-08 20:28:23,OUT
20048371,505.8295539919706,Frax,Remove_liquidity_one_coin,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,"Frax(FRAX)",2024-06-08 16:41:47,OUT
20047908,59918.833997927344,USDe,Swap Exact Token For Pt,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xf081470f...409DcdD67,2024-06-08 15:08:47,OUT
20047861,40447.14215374204,USDe,0x2b663313,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,jaredfromsubway: MEV Bot,2024-06-08 14:59:23,OUT
20047861,40578.262149364535,Frax,0x2b663313,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,jaredfromsubway: MEV Bot,2024-06-08 14:59:23,IN
20047860,99856.75624936426,USDe,Swap Exact Token For Pt,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xf081470f...409DcdD67,2024-06-08 14:59:11,OUT
20047860,90022.81994265657,USDe,Swap Exact Token For Pt,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xf081470f...409DcdD67,2024-06-08 14:59:11,OUT
20047715,14952.6388952006,USDe,Multi Swap,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,Paraswap v5: Augustus Swapper Mainnet,2024-06-08 14:29:59,OUT
20047715,15000,Frax,Multi Swap,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,Paraswap v5: Augustus Swapper Mainnet,2024-06-08 14:29:59,IN
20047677,95451.3835487244,USDe,0x22222222,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,MEV Bot: 0x249...0e0,2024-06-08 14:22:11,OUT
20047677,95751.9382555718,Frax,0x22222222,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,MEV Bot: 0x249...0e0,2024-06-08 14:22:11,IN
20047668,263413.57997014857,Frax,Swap Exact Token For Pt,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xf081470f...409DcdD67,2024-06-08 14:20:23,OUT
20047128,127504.59455024678,Frax,Swap,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xf081470f...409DcdD67,2024-06-08 12:31:47,OUT
20047113,140429.9960870335,Frax,Swap,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xf081470f...409DcdD67,2024-06-08 12:28:47,OUT
20046808,121067.86611846862,USDe,Swap Compact,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xF55B0f6F...745960442,2024-06-08 11:26:59,OUT
20046766,167796.58012379435,USDe,Swap Compact,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,Odos: Router V2,2024-06-08 11:18:35,OUT
20046756,9967.976190787474,USDe,Swap Compact,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0x28104d4F...d56F33f95,2024-06-08 11:16:35,OUT
20046711,147342.3727098023,USDe,Swap Compact,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,Odos: Router V2,2024-06-08 11:07:35,OUT
20046645,99660.3896206494,USDe,Swap Compact,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,Odos: Router V2,2024-06-08 10:54:23,OUT
20046513,27930.99083285899,USDe,Swap Compact,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xF55B0f6F...745960442,2024-06-08 10:27:47,OUT
20045981,19960.2189502248,USDe,Redeem Py To Token,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xf081470f...409DcdD67,2024-06-08 8:41:11,OUT
20045768,100777.8547701541,USDe,Swap Exact Pt For Token,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xf081470f...409DcdD67,2024-06-08 7:58:35,OUT
20045722,44716.203551789906,USDe,Swap Exact Token For Pt,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,0xf081470f...409DcdD67,2024-06-08 7:49:11,OUT
